278,Concord St & Bridge St,40.69766564,-73.98476437,10
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,10
3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,10
250,Lafayette St & Jersey St,40.72456089,-73.99565293,10
3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,10
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,10
3535,Mt Morris Park W & W 120 St,40.804038,-73.945925,10
3462,E 44 St & 2 Ave,40.75118387,-73.97138715,10
517,Pershing Square South,40.751581,-73.97791,10
2022,E 60 St & York Ave,40.759107,-73.959223,10
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,10
3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,10
334,W 20 St & 7 Ave,40.74238787,-73.99726235,10
496,E 16 St & 5 Ave,40.73726186,-73.99238967,10
316,Fulton St & William St,40.70955958,-74.00653609,10
3914,West End Ave & W 78 St,40.783786,-73.981687,10
3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,10
360,William St & Pine St,40.70717936,-74.00887308,10
512,W 29 St & 9 Ave,40.7500727,-73.99839279,10
4104,Old Broadway & W 133 St,40.818212,-73.955277,10
3799,6 Ave & W 34 St,40.74964,-73.98805,10
3716,40 Ave & Crescent St,40.7535992,-73.93795609,10
3755,DeKalb Ave & Franklin Ave,40.69064807,-73.95746179,10
228,E 48 St & 3 Ave,40.7546011,-73.97187886,10
3689,W 104 St & Amsterdam Ave,40.79904139,-73.9664948,10
3298,Warren St & Court St,40.686371,-73.99383324,10
3392,Commerce St & Van Brunt St,40.6812117,-74.00860912,10
4017,E 138 St & 5 Av,40.81449,-73.936153,10
372,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,10
3547,Broadway & Moylan Pl,40.8143256,-73.9590255,10
4232,6 Ave & W 45 St,40.756951,-73.982631,10
3147,E 85 St & 3 Ave,40.77801203,-73.95407149,10
3814,E 56 St & Madison Ave,40.761573,-73.972628,10
3350,W 100 St & Broadway,40.7973721,-73.97041192,10
3731,W 47 St & 6 Ave,40.758397,-73.98255,10
3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,10
3930,E 142 St & 3 Ave,40.812735,-73.923697,10
477,W 41 St & 8 Ave,40.75640548,-73.9900262,10
3537,Carlton Ave & Dean St,40.6809741,-73.9710097,10
4240,E 44 St & Lexington Ave,40.752643,-73.974996,10
4371,30 St & 4 Ave,40.657743,-74.001141,10
497,E 17 St & Broadway,40.73704984,-73.99009296,10
320,Leonard St & Church St,40.717571,-74.005549,10
4013,Convent Ave & W 151 St,40.82831,-73.942924,10
448,W 37 St & 10 Ave,40.75660359,-73.9979009,10
4233,2 Ave & E 29 St,40.74172351,-73.97809267,10
3423,West Drive & Prospect Park West,40.66106337,-73.97945255,10
4301,8 Ave & W 27 St,40.747968,-73.996637,10
361,Allen St & Hester St,40.71605866,-73.99190759,10
3112,Milton St & Franklin St,40.72906,-73.95779,10
3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,10
364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,10
4035,Broadway & W 153 St,40.831327,-73.946665,10
3699,W 50 St & 9 Ave,40.76360468,-73.98917958,10
3557,40 Ave & 9 St,40.75742,-73.945133,10
3834,Irving Ave & Halsey St,40.69467,-73.90663,10
3145,E 84 St & Park Ave,40.77862688,-73.95772073,10
3244,University Pl & E 8 St,40.73143724,-73.99490342,10
